日期,縣市,801 KW以上售電量(度),801 KW以上抄表戶數,801 KW以上用電佔比(%),小於等於800 KW售電量(度),小於等於800 KW抄表戶數,小於等於800 KW用電佔比(%),表燈營業用電售電量(度),表燈營業用電抄表戶數,表燈營業用電用電佔比(%),合計
2022年05月,高雄市,1448518441,540,0.1558,227465679,6556,0.1226,17862339,7026,0.0908,1693846459
2022年05月,宜蘭縣,109175917,60,0.0117,28180523,1249,0.0152,839723,823,0.0043,138196163
2022年05月,新竹縣,670680947,226,0.0721,59444975,1894,0.0321,2990644,1309,0.0152,733116566
2022年05月,苗栗縣,446627978,140,0.048,46778875,1394,0.0252,3266948,1385,0.0166,496673801
2022年05月,彰化縣,342974687,303,0.0369,183342044,15831,0.0989,14379742,7076,0.0731,540696473
2022年05月,南投縣,72449752,90,0.0078,29936776,1251,0.0161,1475578,780,0.0075,103862106
2022年05月,雲林縣,216665621,91,0.0233,45016971,2486,0.0243,1736660,1144,0.0088,263419252
2022年05月,嘉義縣,60613564,77,0.0065,136175577,2113,0.0734,1940002,1216,0.0099,198729143
2022年05月,屏東縣,69500735,119,0.0075,40849608,1802,0.022,2940645,1169,0.015,113290988
2022年05月,台東縣,8337600,2,0.0009,1934890,347,0.001,234728,316,0.0012,10507218
2022年05月,花蓮縣,93364468,16,0.01,9419156,599,0.0051,548852,435,0.0028,103332476
2022年05月,基隆市,8165199,14,0.0009,8669041,386,0.0047,475987,388,0.0024,17310227
2022年05月,新竹市,669632994,125,0.072,30586358,1654,0.0165,1458346,892,0.0074,701677698
2022年05月,嘉義市,2520800,5,0.0003,4482801,563,0.0024,730666,658,0.0037,7734267
2022年05月,澎湖縣,1451600,1,0.0002,2678581,263,0.0014,147147,231,0.0007,4277328
2022年05月,金門縣,1683840,3,0.0002,1529982,282,0.0008,152876,226,0.0008,3366698
2022年05月,連江縣,0,0,0,708923,68,0.0004,31084,23,0.0002,740007
2022年05月,合計,9298467311,3591,1,1854750042,87407,1,196642207,73416,1,11349859560
2022年04月,新北市,227741764,193,0.0255144812021696,208420594,14974,0.121602497060544,37020467,13558,0.213656585860114,473182825
2022年04月,台北市,18378140,25,0.00205894913311043,15971810,1838,0.00931871434248274,6063965,4015,0.0349970209364249,40413915
2022年04月,桃園市,1338184600,738,0.149920178108978,273381825,8006,0.15950397191061,18788286,5320,0.10843302006221,1630354711
2022年04月,台中市,1514027047,400,0.169620248617455,247608125,12485,0.144466368292182,50224525,14594,0.289861295859557,1811859697
2022年04月,台南市,1771922306,421,0.19851290151657,197971792,11324,0.115506168525509,10210780,5367,0.0589295751933312,1980104878
2022年04月,高雄市,1396285131,540,0.156429326365314,220873159,6540,0.128867916325249,19512029,7061,0.112609965167202,1636670319
2022年04月,宜蘭縣,108582909,60,0.0121648157189008,26542898,1245,0.0154863903517295,1227970,1176,0.00708699535688311,136353777
2022年04月,新竹縣,632776754,225,0.0708915673240455,55631264,1894,0.0324579279197063,2526469,1219,0.0145810354261986,690934487
2022年04月,苗栗縣,449305996,137,0.0503368779955708,46217949,1388,0.0269657517981015,2394762,1044,0.0138209135197441,497918707
2022年04月,彰化縣,338596704,302,0.0379338382542983,172302381,15832,0.100529412074688,12918396,6948,0.0745560660849837,523817481
2022年04月,南投縣,72136396,90,0.00808162142686425,28188269,1251,0.016446378126215,2006491,1060,0.011580081272855,102331156
2022年04月,雲林縣,205244972,92,0.0229941091522143,42099681,2484,0.0245629581837405,1804362,1116,0.010413532184122,249149015
2022年04月,嘉義縣,57485296,77,0.00644022193572345,85824887,2117,0.0500743250407349,2171134,1106,0.0125302870405393,145481317
2022年04月,屏東縣,68190387,119,0.00763954013845334,37539709,1792,0.0219024534270648,2016674,1134,0.0116388505210607,107746770
2022年04月,台東縣,7907200,2,0.000885863454371923,1819196,343,0.00106140555497387,245744,334,0.00141826476785417,9972140
2022年04月,花蓮縣,70221288,15,0.00786706707281031,9303797,605,0.0054282781064543,461069,453,0.00266097206137181,79986154
2022年04月,基隆市,8225926,14,0.000921571127803498,8076420,385,0.00471216793149395,628764,439,0.00362879186671926,16931110
2022年04月,新竹市,636091071,125,0.0712628785728445,28067986,1655,0.0163761992975627,1902483,879,0.0109798188779441,666061540
2022年04月,嘉義市,2307100,5,0.000258470201282561,3600016,564,0.002100420724537,885748,623,0.0051119261572909,6792864
2022年04月,澎湖縣,1404400,1,0.000157338455498777,2455658,264,0.00143274778655847,99377,223,0.00057353545899409,3959435
2022年04月,金門縣,965204,3,0.000108134225720052,1418217,282,0.000827455316501564,115944,179,0.000669148749284148,2499365
2022年04月,連江縣,0,0,0,634319,68,0.000370091903360315,45452,25,0.000262317575316214,679771
2022年04月,合計,8925980591,3584,1,1713949952,87336,1,173270891,67873,1,10813201434
2022年03月,新北市,243142812,192,0.0269,219427930,14979,0.1188,46000916,14909,0.2213,508571658
2022年03月,台北市,19816060,25,0.0022,17846957,1834,0.0097,13117798,6055,0.0631,50780815
2022年03月,桃園市,1400676912,733,0.1549,291226725,7994,0.1576,23319182,5846,0.1122,1715222819
2022年03月,台中市,1552755544,400,0.1718,271225362,12474,0.1468,61064854,16801,0.2937,1885045760
2022年03月,台南市,1720478588,419,0.1903,218206224,11317,0.1181,10387105,4924,0.05,1949071917
2022年03月,高雄市,1400213729,537,0.1549,213734554,6529,0.1157,18078919,7021,0.087,1632027202
2022年03月,宜蘭縣,95328551,60,0.0105,28395279,1238,0.0154,928660,810,0.0045,124652490
2022年03月,新竹縣,646397956,225,0.0715,58876870,1888,0.0319,3220133,1293,0.0155,708494959
2022年03月,苗栗縣,457480533,137,0.0506,55663643,1382,0.0301,3643255,1393,0.0175,516787431
2022年03月,彰化縣,351591053,301,0.0389,191330025,15838,0.1036,15681190,7092,0.0754,558602268
2022年03月,南投縣,69211498,92,0.0077,31023813,1248,0.0168,1660891,773,0.008,101896202
2022年03月,雲林縣,213458560,92,0.0236,44916993,2480,0.0243,1766181,1138,0.0085,260141734
2022年03月,嘉義縣,59315052,77,0.0066,105044664,2115,0.0569,2101556,1206,0.0101,166461272
2022年03月,屏東縣,67507352,117,0.0075,40859662,1784,0.0221,2955678,1154,0.0142,111322692
2022年03月,台東縣,8235200,2,0.0009,1927517,342,0.001,253093,308,0.0012,10415810
2022年03月,花蓮縣,85774180,15,0.0095,10412340,607,0.0056,588934,422,0.0028,96775454
2022年03月,基隆市,8567118,14,0.0009,9238604,387,0.005,553747,391,0.0027,18359469
2022年03月,新竹市,634942755,125,0.0702,29318532,1657,0.0159,1469082,879,0.0071,665730369
2022年03月,嘉義市,2559900,5,0.0003,4201569,564,0.0023,749606,649,0.0036,7511075
2022年03月,澎湖縣,1414400,1,0.0002,2571178,263,0.0014,146247,227,0.0007,4131825
2022年03月,金門縣,883412,3,0.0001,1506702,282,0.0008,172590,210,0.0008,2562704
2022年03月,連江縣,0,0,0,615079,68,0.0003,37829,22,0.0002,652908
2022年03月,合計,9039751165,3572,1,1847570222,87270,1,207897446,73523,1,11095218833
2022年02月,新北市,195557232,193,0.0252,188396761,14972,0.1272,41111881,13685,0.2157,425065874
2022年02月,台北市,17053120,25,0.0022,15870373,1837,0.0107,6556426,4013,0.0344,39479919
2022年02月,桃園市,1139205174,729,0.147,225357515,8000,0.1522,20470641,5347,0.1074,1385033330
2022年02月,台中市,1305708867,399,0.1685,219377499,12468,0.1482,55265829,14617,0.29,1580352195
2022年02月,台南市,1529049876,419,0.1973,173633701,11304,0.1173,11087315,5358,0.0582,1713770892
2022年02月,高雄市,1251332696,538,0.1615,172970490,6532,0.1168,21380198,7039,0.1122,1445683384
2022年02月,宜蘭縣,91905816,61,0.0119,21934089,1233,0.0148,1326725,1172,0.007,115166630
2022年02月,新竹縣,561610185,225,0.0725,48271139,1882,0.0326,2747329,1225,0.0144,612628653
2022年02月,苗栗縣,389023288,139,0.0502,44284728,1374,0.0299,2605687,1030,0.0137,435913703
2022年02月,彰化縣,277514421,304,0.0358,157890547,15832,0.1066,14305843,6968,0.0751,449710811
2022年02月,南投縣,59739914,92,0.0077,24079333,1241,0.0163,2211815,1061,0.0116,86031062
2022年02月,雲林縣,179022897,93,0.0231,36455081,2475,0.0246,2006116,1112,0.0105,217484094
2022年02月,嘉義縣,45063928,77,0.0058,68314789,2116,0.0461,2386194,1093,0.0125,115764911
2022年02月,屏東縣,52897842,118,0.0068,32580002,1777,0.022,2272655,1128,0.0119,87750499
2022年02月,台東縣,6921200,2,0.0009,1740015,341,0.0012,263481,336,0.0014,8924696
2022年02月,花蓮縣,75190108,15,0.0097,8291902,609,0.0056,515801,441,0.0027,83997811
2022年02月,基隆市,6629600,14,0.0009,7487325,386,0.0051,708837,444,0.0037,14825762
2022年02月,新竹市,561333414,125,0.0724,25548013,1662,0.0173,2125794,880,0.0112,589007221
2022年02月,嘉義市,1988000,5,0.0003,3619611,565,0.0024,933573,629,0.0049,6541184
2022年02月,澎湖縣,1287200,1,0.0002,2346011,263,0.0016,103309,219,0.0005,3736520
2022年02月,金門縣,649156,3,0.0001,1495164,282,0.001,127318,172,0.0007,2271638
2022年02月,連江縣,0,0,0,586970,68,0.0004,52132,25,0.0003,639102
2022年02月,合計,7748683934,3577,1,1480531058,87219,1,190564899,67994,1,9419779891
2022年01月,新北市,227705859,194,0.0263,213926737,14992,0.1263,49833884,15092,0.2218,491466480
2022年01月,台北市,20131940,25,0.0023,17471613,1830,0.0103,14143015,6065,0.0629,51746568
2022年01月,桃園市,1314216339,728,0.1521,261929998,7986,0.1546,24508119,5865,0.1091,1600654456
2022年01月,台中市,1480111863,398,0.1713,254261543,12464,0.1501,67024846,16853,0.2983,1801398252
2022年01月,台南市,1658130378,419,0.1919,202118362,11313,0.1193,11184921,4921,0.0498,1871433661
2022年01月,高雄市,1339594297,538,0.155,196837831,6530,0.1162,19910843,7035,0.0886,1556342971
2022年01月,宜蘭縣,112972352,61,0.0131,25775390,1233,0.0152,898226,814,0.004,139645968
2022年01月,新竹縣,619360100,225,0.0717,55673799,1890,0.0329,3413452,1298,0.0152,678447351
2022年01月,苗栗縣,425516116,138,0.0492,61690176,1375,0.0364,3798082,1394,0.0169,491004374
2022年01月,彰化縣,334353215,305,0.0387,182322689,15829,0.1076,16791622,7098,0.0747,533467526
2022年01月,南投縣,69960134,91,0.0081,28801975,1242,0.017,1707059,782,0.0076,100469168
2022年01月,雲林縣,205257101,93,0.0238,42651948,2481,0.0252,2079057,1146,0.0093,249988106
2022年01月,嘉義縣,52059700,76,0.006,54308505,2112,0.0321,2184066,1203,0.0097,108552271
2022年01月,屏東縣,64620198,117,0.0075,38864427,1775,0.0229,3089102,1150,0.0137,106573727
2022年01月,台東縣,7997400,2,0.0009,1987732,342,0.0012,250289,313,0.0011,10235421
2022年01月,花蓮縣,84585736,15,0.0098,9447097,604,0.0056,638977,424,0.0028,94671810
2022年01月,基隆市,8189417,14,0.0009,8615429,388,0.0051,541038,393,0.0024,17345884
2022年01月,新竹市,612923138,124,0.0709,28228375,1662,0.0167,1591284,888,0.0071,642742797
2022年01月,嘉義市,2326900,5,0.0003,4124930,565,0.0024,763318,655,0.0034,7215148
2022年01月,澎湖縣,1387200,1,0.0002,2637347,263,0.0016,155279,227,0.0007,4179826
2022年01月,金門縣,770428,3,0.0001,1679409,281,0.001,171358,204,0.0008,2621195
2022年01月,連江縣,0,0,0,642825,67,0.0004,30355,22,0.0001,673180
2022年01月,合計,8642169811,3572,1,1693998137,87224,1,224708192,73842,1,10560876140
2021年12月,新北市,241765484,195,0.0271,225280542,14989,0.1244,45536960,13868,0.2187,512582986
2021年12月,台北市,20907100,26,0.0023,18651681,1827,0.0103,7518684,4029,0.0361,47077465
2021年12月,桃園市,1349872078,726,0.1514,286147814,7956,0.158,21172840,5364,0.1017,1657192732
2021年12月,台中市,1514178856,400,0.1698,272164855,12465,0.1503,60471241,14669,0.2905,1846814952
2021年12月,台南市,1727846725,421,0.1938,217741228,11317,0.1202,12567767,5388,0.0604,1958155720
2021年12月,高雄市,1403414525,540,0.1574,227789553,6519,0.1258,23581471,7040,0.1133,1654785549
2021年12月,宜蘭縣,116109624,61,0.013,27234045,1238,0.015,1344139,1162,0.0065,144687808
2021年12月,新竹縣,560480151,222,0.0629,58543044,1883,0.0323,3077984,1235,0.0148,622101179
2021年12月,苗栗縣,438119731,136,0.0491,44788918,1369,0.0247,2841213,1048,0.0136,485749862
2021年12月,彰化縣,350075263,305,0.0393,191906584,15826,0.106,15432721,7007,0.0741,557414568
2021年12月,南投縣,73878260,91,0.0083,30376445,1244,0.0168,2226199,1063,0.0107,106480904
2021年12月,雲林縣,211234698,92,0.0237,45466482,2480,0.0251,2233071,1111,0.0107,258934251
2021年12月,嘉義縣,55099916,76,0.0062,63033595,2106,0.0348,2593593,1094,0.0125,120727104
2021年12月,屏東縣,67845071,118,0.0076,40119706,1771,0.0222,2408928,1136,0.0116,110373705
2021年12月,台東縣,8212600,2,0.0009,2080830,344,0.0011,262713,344,0.0013,10556143
2021年12月,花蓮縣,81087228,16,0.0091,10090196,600,0.0056,474823,440,0.0023,91652247
2021年12月,基隆市,8585499,14,0.001,9141830,387,0.005,787114,450,0.0038,18514443
2021年12月,新竹市,683255131,127,0.0766,30921464,1662,0.0171,2332464,876,0.0112,716509059
2021年12月,嘉義市,2583300,5,0.0003,4423546,566,0.0024,1025515,636,0.0049,8032361
2021年12月,澎湖縣,1377200,1,0.0002,2692623,264,0.0015,120960,231,0.0006,4190783
2021年12月,金門縣,873412,3,0.0001,1711133,282,0.0009,143180,176,0.0007,2727725
2021年12月,連江縣,0,0,0,623808,67,0.0003,43009,24,0.0002,666817
2021年12月,合計,8916801852,3577,1,1810929922,87162,1,208196589,68391,1,10935928363
2021年11月,新北市,237218515,197,0.027,229580268,14994,0.1248,61164138,15191,0.2352,527962921
2021年11月,台北市,20838620,26,0.0024,20174408,1815,0.011,18943301,6081,0.0728,59956329
2021年11月,桃園市,1340820292,721,0.1525,274223245,7943,0.149,27818141,5891,0.107,1642861678
2021年11月,台中市,1486055889,401,0.1691,273534676,12453,0.1487,74400728,16955,0.2861,1833991293
2021年11月,台南市,1706099786,421,0.1941,222205329,11308,0.1208,13058307,4881,0.0502,1941363422
2021年11月,高雄市,1365465058,541,0.1553,234989043,6511,0.1277,21847340,7010,0.084,1622301441
2021年11月,宜蘭縣,104349121,61,0.0119,27886594,1234,0.0152,1046742,802,0.004,133282457
2021年11月,新竹縣,550508099,223,0.0626,59565769,1882,0.0324,4143070,1297,0.0159,614216938
2021年11月,苗栗縣,435131775,138,0.0495,53198362,1365,0.0289,4341401,1385,0.0167,492671538
2021年11月,彰化縣,349325563,305,0.0397,192357612,15829,0.1045,18389587,7089,0.0707,560072762
2021年11月,南投縣,73261074,90,0.0083,31292568,1237,0.017,1859290,779,0.0071,106412932
2021年11月,雲林縣,216281478,92,0.0246,46092777,2475,0.0251,2247058,1139,0.0086,264621313
2021年11月,嘉義縣,55159818,76,0.0063,73449784,2105,0.0399,2476257,1192,0.0095,131085859
2021年11月,屏東縣,68189720,118,0.0078,40171950,1760,0.0218,3090557,1154,0.0119,111452227
2021年11月,台東縣,7701000,2,0.0009,2292337,344,0.0012,317638,297,0.0012,10310975
2021年11月,花蓮縣,84299924,16,0.0096,9655236,603,0.0052,666096,412,0.0026,94621256
2021年11月,基隆市,8895746,14,0.001,9157178,384,0.005,708596,401,0.0027,18761520
2021年11月,新竹市,675334445,127,0.0768,30692871,1666,0.0167,2124758,874,0.0082,708152074
2021年11月,嘉義市,2495000,5,0.0003,4474416,567,0.0024,964011,649,0.0037,7933427
2021年11月,澎湖縣,1309600,1,0.0001,2707892,264,0.0015,189501,230,0.0007,4206993
2021年11月,金門縣,1742652,3,0.0002,1688941,282,0.0009,228077,196,0.0009,3659670
2021年11月,連江縣,0,0,0,597585,66,0.0003,26797,22,0.0001,624382
2021年11月,合計,8790483175,3578,1,1839988841,87087,1,260051391,73927,1,10890523407
2021年10月,新北市,253088958,196,0.0273,254332944,15014,0.1311,58964449,14072,0.2344,566386351
2021年10月,台北市,21149680,25,0.0023,23359404,1813,0.012,10842656,4049,0.0431,55351740
2021年10月,桃園市,1427543494,719,0.1538,295822615,7917,0.1525,27000151,5381,0.1073,1750366260
2021年10月,台中市,1564727466,399,0.1686,292300160,12429,0.1507,70477962,14762,0.2802,1927505588
2021年10月,台南市,1822398253,419,0.1964,232812923,11308,0.12,14589556,5393,0.058,2069800732
2021年10月,高雄市,1430669513,538,0.1542,217520933,6492,0.1121,25432865,7020,0.1011,1673623311
2021年10月,宜蘭縣,118375669,61,0.0128,29932000,1234,0.0154,1803047,1155,0.0072,150110716
2021年10月,新竹縣,586563388,222,0.0632,65308535,1887,0.0337,3953522,1228,0.0157,655825445
2021年10月,苗栗縣,454043792,141,0.0489,57580726,1372,0.0297,3515959,1032,0.014,515140477
2021年10月,彰化縣,358788310,306,0.0387,202915150,15828,0.1046,17783569,6971,0.0707,579487029
2021年10月,南投縣,76439842,90,0.0082,31930853,1235,0.0165,2472309,1053,0.0098,110843004
2021年10月,雲林縣,225109686,92,0.0243,48180757,2473,0.0248,2447068,1102,0.0097,275737511
2021年10月,嘉義縣,58564144,75,0.0063,79197773,2104,0.0408,2893760,1094,0.0115,140655677
2021年10月,屏東縣,69938664,120,0.0075,41345826,1759,0.0213,2665778,1124,0.0106,113950268
2021年10月,台東縣,7751800,2,0.0008,2283253,344,0.0012,355017,348,0.0014,10390070
2021年10月,花蓮縣,72428557,16,0.0078,9836118,603,0.0051,602863,438,0.0024,82867538
2021年10月,基隆市,9345944,15,0.001,10069258,384,0.0052,1055569,455,0.0042,20470771
2021年10月,新竹市,717326138,128,0.0773,34487291,1653,0.0178,3043858,885,0.0121,754857287
2021年10月,嘉義市,2237000,4,0.0002,5173847,569,0.0027,1250622,636,0.005,8661469
2021年10月,澎湖縣,1346400,1,0.0001,2995733,264,0.0015,163285,218,0.0006,4505418
2021年10月,金門縣,2027380,3,0.0002,1763049,282,0.0009,198920,170,0.0008,3989349
2021年10月,連江縣,0,0,0,668443,66,0.0003,55509,25,0.0002,723952
2021年10月,合計,9279864078,3572,1,1939817591,87030,1,251568294,68611,1,11471249963
2021年09月,新北市,255625967,198,0.0282,264129114,15033,0.1367,67563973,15391,0.2394,587319054
2021年09月,台北市,21264360,25,0.0023,23094514,1813,0.012,20818447,6108,0.0738,65177321
2021年09月,桃園市,1400275452,718,0.1542,306209576,7891,0.1585,31010264,5889,0.1099,1737495292
2021年09月,台中市,1515298035,397,0.1669,301043132,12436,0.1558,80803859,17016,0.2863,1897145026
2021年09月,台南市,1771260195,419,0.1951,233903497,11306,0.121,13399696,4859,0.0475,2018563388
2021年09月,高雄市,1393068816,535,0.1535,196773544,6492,0.1018,22655172,7012,0.0803,1612497532
2021年09月,宜蘭縣,115042992,61,0.0127,30652332,1232,0.0159,1207607,813,0.0043,146902931
2021年09月,新竹縣,587535251,223,0.0647,72008739,1868,0.0373,4535974,1290,0.0161,664079964
2021年09月,苗栗縣,447490243,142,0.0493,48594343,1372,0.0251,4809953,1383,0.017,500894539
2021年09月,彰化縣,347840847,304,0.0383,205709278,15820,0.1065,19638301,7053,0.0696,573188426
2021年09月,南投縣,77034950,90,0.0085,32459375,1239,0.0168,1819646,768,0.0064,111313971
